rpid,parent
3063929741,3061590333
3063943854,3061381464
3063939769,3063669760
3063969329,3062009529
3063977886,3061381464
3063992120,3061381464
3064028262,3061381464
3064038019,3061381464
3064138255,3061381464
3064153984,3061592275
3064178914,3061630420
3064285035,3062919548
3064290099,3062286627
3064310098,3061381464
3064312184,3061555619
3064325124,3061381464
3064361170,3063638130
3064399776,3061381464
3064491154,3061381464
3064603564,3061381464
3064618578,3063878861
3064641830,3061931897
3064735355,3061381464
3064743530,3061381464
3064846263,3061381464
3064877811,3061381464
3064890307,3061381464
3064900071,3061381464
3064940202,3061381464
3064967885,3061625123
3064980504,3061630420
3065036353,3061630420
3065076102,3061625123
3065073638,3061381464
3065112066,3061381464
3065142981,3061381464
3065156237,3062449563
3065260994,3061381464
3065287357,3063943854
3065300022,3061381464
3065369960,3061381464
3065596446,3061625123
3065618168,3062575689
3065729810,3061625123
3065753718,3064641830
3065854052,3061381464
3065900082,3065854052
3065932324,3061381464
3065990820,3061381464
3066017260,3061381464
3066014723,3061381464
3066090371,3061381464
3066242727,3065900082
3066326590,3061381464
3066328589,3061381464
3066414709,3061779993
3066556041,3061630420
3066603466,3062009529
3066871565,3061381464
3067052967,3061381464
3067239710,3062377595
3067283925,3061381464
3067548482,3061381464
3067635785,3061381464
3067689482,3061592275
3067700102,3061381464
3067721574,3061381464
3067724714,3061381464
3067743150,3061381464
3067873760,3061381464
3068007119,3065076102
3068172293,3061381464
3068524693,3061625123
3069026213,3061381464
3069032821,3061381464
3069145274,3061625123
3069357824,3061667758
3069487280,3061381464
3069526756,3069357824
3069611955,3061667758
3069864956,3061630420
3070138793,3061381464
3070282320,3062377595
3070378410,3061381464
3070610438,3061381464
3070705605,3061381464
3070895419,3061381464
3071324154,3061381464
3071827842,3061381464
3073085241,3061625123
3073937949,3061630420
3074034946,3061625123
3075200006,3061381464
3076619889,3061381464
3081263746,3061381464
3082323718,3061555619
3082743899,3061590333
3083408699,3062009529
3083475367,3063969329
3083617752,3061381464
3086264364,3061590333
3089861977,3061381464
3095461660,3061625123
3107645750,3061381464
3108581542,3061625123
3111264371,3061381464
3121879499,3065753718
3123595738,3061667758
3123836728,3061931897
3129507567,3061928596
3137469357,3061381464
3149154729,3061381464
3149319591,3061542456
3164224965,3061381464
3166018526,3062009529
3166378456,3061381464
3169482247,3061525442
3179181630,3061381464
3180522002,3061381464
3186613093,3061590333
3191251337,3061381464
3219858280,3061381464
3232805167,3061381464
3261157808,3061381464
3292010341,3061381464
3302521701,3061381464
3377858602,3061381464
3450030879,3061381464
3460165477,3061381464
3477571505,3061625123
3571912891,3061590333
3576981062,3061685124
3581221365,3061381464
3594249931,3061667758
3594270603,3594249931
3885615885,3061625123
3964535420,3061381464
3061606109,3061412124
3061998472,3061412124
3062184278,3061998472
3062760195,3061998472
3062904840,3061998472
3062928948,3061998472
3063184350,3061412124
3063775831,3061998472
3064177014,3061412124
3065186899,3064177014
3065899372,3061606109
3066046016,3061998472
3067831000,3061412124
3069493126,3061998472
3069899062,3062904840
3070611748,3061412124
3071461440,3065899372
3071494386,3061412124
3077146535,3061412124
3078780029,3061998472
3079430249,3061998472
3086797317,3061412124
3087907031,3086797317
3092147568,3061998472
3096531976,3061998472
3112102544,3061412124
3112194840,3112102544
3118494633,3063775831
3121885911,3061998472
3130265041,3061412124
3132843825,3061998472
3142466249,3065186899
3154856567,3061998472
3159407465,3061412124
3171493041,3063184350
3216016053,3061998472
3350625822,3061998472
3357869238,3086797317
3061505081,3061369361
3061514496,3061369361
3061575146,3061505081
3061600011,3061514496
3061714025,3061369361
3061856853,3061514496
3062104953,3061369361
3062269608,3061369361
3062659073,3061514496
3062695448,3062104953
3063388388,3061369361
3064081789,3062659073
3074529422,3064081789
3093266735,3061369361
3101626639,3061369361
3132861515,3061369361
3136401654,3061514496
3325637082,3062104953
3062145376,3061364012
3062326324,3062145376
3062337535,3062145376
3062353700,3061364012
3062376961,3062145376
3062385583,3061364012
3062383317,3062145376
3062393928,3062145376
3062406823,3061364012
3062475483,3062145376
3062525439,3062145376
3062545108,3062145376
3062565694,3062393928
3062567354,3062145376
3062584695,3062145376
3062602976,3062565694
3062598705,3062385583
3062622353,3062145376
3062669249,3062475483
3062687330,3061364012
3062723922,3062145376
3062796856,3062376961
3062811609,3061364012
3062824584,3062406823
3062920130,3062145376
3063366498,3062145376
3063377080,3062385583
3063437289,3061364012
3063456732,3062584695
3063508691,3062145376
3063529410,3062145376
3063722155,3061364012
3063853671,3062145376
3063953914,3062145376
3063973517,3062406823
3064187595,3061364012
3064246744,3062393928
3064280094,3061364012
3064289728,3062622353
3064302829,3061364012
3064780631,3062824584
3064804277,3064187595
3065035203,3061364012
3065149943,3062406823
3065179755,3062475483
3065252024,3062723922
3065370477,3064804277
3065423097,3062545108
3065839493,3064289728
3065886586,3062602976
3065905600,3062145376
3065963412,3062145376
3066004027,3062145376
3066035869,3062406823
3066170431,3062145376
3067867181,3061364012
3068129918,3062145376
3068231697,3062385583
3068310992,3062145376
3068850624,3062376961
3069373153,3062145376
3069548471,3062145376
3069646196,3062385583
3070337957,3062145376
3070642971,3061364012
3070660153,3062406823
3070743905,3062475483
3071370223,3068850624
3071462110,3062584695
3071540575,3062145376
3072921100,3070743905
3079578588,3062145376
3082040355,3062525439
3082951852,3062145376
3096308927,3070642971
3100440210,3062376961
3110753077,3062145376
3133172658,3065963412
3154587282,3061364012
3164067596,3061364012
3164445829,3062385583
3169238810,3070642971
3174361968,3061364012
3232666073,3062475483
3233844004,3062145376
3233844937,3062385583
3246647820,3064289728
3281631326,3246647820
3307553680,3064187595
3411114578,3062145376
3427803217,3062145376
3466485732,3061364012
3482993376,3070642971
3561329808,3061364012
3818000554,3070642971
3826198843,3062145376
3826204927,3062545108
3826212272,3064187595
3062281638,3061753576
3062277301,3061753576
3062321940,3061753576
3062327826,3061753576
3062701489,3061753576
3062837634,3061753576
3062868711,3062837634
3063052989,3062868711
3063122046,3061753576
3063591496,3061753576
3063888820,3061753576
3063946633,3061753576
3064274649,3061753576
3064317818,3062701489
3064534892,3062701489
3064637946,3064317818
3064823630,3061753576
3064853551,3064637946
3064921060,3061753576
3065054178,3064921060
3066914705,3063888820
3067028774,3061753576
3067142988,3061753576
3067201259,3062327826
3067263072,3067201259
3068152772,3062327826
3068314498,3061753576
3068720583,3061753576
3069355785,3061753576
3069697065,3061753576
3069697341,3069355785
3070026280,3061753576
3070244212,3062701489
3078323216,3070244212
3081531134,3062277301
3081675946,3081531134
3086757291,3061753576
3118181728,3061753576
3131748434,3061753576
3145514809,3064921060
3160266510,3062837634
3180817507,3070244212
3185213562,3069697341
3287187433,3062837634
3299008773,3061753576
3349742781,3061753576
3571257505,3061753576
3596803697,3061753576
3737467539,3061753576
3931102001,3062327826
3061475522,3061369477
3061488050,3061369477
3061489037,3061369477
3061507147,3061369477
3061512576,3061369477
3061527666,3061369477
3061532784,3061369477
3061550324,3061369477
3061548141,3061369477
3061569438,3061369477
3061589690,3061369477
3061604519,3061527666
3061611083,3061369477
3061611766,3061369477
3061637208,3061611766
3061651167,3061369477
3061680432,3061475522
3061696357,3061369477
3061711050,3061369477
3061715623,3061369477
3061712275,3061507147
3061743869,3061569438
3061792777,3061369477
3061823452,3061696357
3061841698,3061369477
3061846473,3061651167
3061876803,3061369477
3061874089,3061369477
3061880803,3061369477
3061905870,3061369477
3061934726,3061369477
3061944911,3061475522
3062143051,3061743869
3062190459,3061369477
3062413987,3061475522
3062505251,3061369477
3062645619,3061548141
3062659685,3061369477
3062863167,3061876803
3062926509,3061369477
3063025430,3061369477
3063225578,3061507147
3063390721,3061369477
3063466860,3061369477
3063775452,3061369477
3063848687,3061507147
3063865044,3063848687
3063888987,3061369477
3063913158,3061532784
3064006796,3062863167
3064236364,3061369477
3064264754,3064006796
3064279681,3064006796
3064397331,3061475522
3064427190,3061369477
3064570767,3061532784
3065972819,3061369477
3070450067,3061369477
3071860869,3064279681
3072599173,3061369477
3073448312,3062659685
3073614533,3061905870
3074588511,3063827245
3088001061,3061369477
3088290479,3061548141
3132906859,3061369477
3277717045,3061527666
3429265411,3061507147
3523381562,3061475522
3616884242,3061507147
3759009915,3061369477
3061908986,3061778015
3061957470,3061901731
3061959707,3061901731
3061985548,3061901731
3061986319,3061778015
3062000016,3061901731
3062055365,3061986319
3062085218,3061901731
3062335946,3061986319
3062533960,3061901731
3062621885,3061778015
3062627761,3061778015
3062634316,3061901731
3062639302,3061901731
3062702806,3061901731
3062775237,3061901731
3062820296,3061778015
3062819460,3061901731
3062924857,3061901731
3062942564,3061901731
3062960730,3061778015
3062979691,3061901731
3063013577,3061957470
3063145418,3061901731
3063155828,3061901731
3063158075,3061901731
3063192592,3061901731
3063236988,3061901731
3063285003,3061901731
3063287855,3061901731
3063296485,3061901731
3063326447,3062820296
3063361557,3061901731
3063499698,3061901731
3063560034,3061901731
3063571706,3061901731
3063585311,3061901731
3063591726,3061901731
3063748592,3062621885
3063919130,3061901731
3063962697,3061901731
3063985285,3061901731
3064002627,3061778015
3064135988,3061901731
3064261927,3061901731
3064333078,3061901731
3064516254,3061901731
3064653422,3064516254
3064773568,3061778015
3064899179,3062335946
3065112046,3061778015
3065182350,3061778015
3065304829,3065182350
3065321447,3061985548
3065409916,3062820296
3066120981,3061778015
3067280328,3061778015
3067664236,3062639302
3067669290,3062639302
3067674825,3067280328
3067719457,3062000016
3067868877,3067674825
3068460724,3061778015
3068544796,3067719457
3068803732,3061986319
3068956073,3061778015
3069187920,3064653422
3069201063,3064653422
3069347191,3068544796
3069595123,3061986319
3069969241,3061778015
3070728864,3061778015
3071318578,3061957470
3071402420,3067674825
3071721558,3067674825
3071984757,3061778015
3072326430,3071318578
3073567297,3062634316
3073579901,3073567297
3073661634,3073579901
3075708445,3063236988
3081623494,3062533960
3081632953,3062979691
3081858451,3081623494
3086583593,3061778015
3094780891,3061778015
3117938135,3062000016
3131619124,3061908986
3149323264,3061778015
3155453877,3062942564
3200665920,3062000016
3233162985,3061778015
3234501350,3233162985
3236257633,3061908986
3298218905,3063326447
3315884847,3061778015
3319482608,3061778015
3329575132,3072326430
3367858582,3319482608
3494956985,3067719457
3844407891,3062621885
3061800730,3061451063
3061979702,3061451063
3062099015,3061451063
3062399322,3061451063
3062658917,3061979702
3062712476,3061451063
3062859507,3061451063
3062885711,3062658917
3062898205,3062885711
3062994098,3062885711
3063262977,3061451063
3063268756,3062994098
3063299136,3063268756
3063420251,3061451063
3063465422,3061979702
3063854635,3063465422
3063945777,3063854635
3064135968,3061451063
3064877494,3061451063
3065497124,3061451063
3065746800,3062399322
3067053958,3063268756
3067685818,3061979702
3068410733,3061451063
3068700639,3061451063
3072536342,3061451063
3079389833,3061451063
3086569223,3068410733
3086605065,3086569223
3086607711,3086569223
3086617017,3086569223
3087309731,3086607711
3087334611,3086605065
3087352383,3086605065
3087400102,3086605065
3088755923,3087334611
3088761352,3087400102
3088757700,3087352383
3102807492,3061451063
3103477232,3102807492
3103757862,3103477232
3140991625,3062994098
3148782443,3061451063
3157194315,3061451063
3274371202,3061451063
3328188016,3088757700
3329225989,3328188016
3403005949,3329225989
3576185444,3088757700
3576187911,3088757700
3576211728,3088757700
3577882615,3576211728
3577890876,3576211728
3577893548,3576211728
3578014937,3577890876
3578030757,3577890876
3578035426,3577893548
3578051274,3061451063
3578546763,3578030757
3578551829,3578030757
3578553434,3578030757
3579618499,3578546763
3579622128,3578553434
3683403079,3577893548
3061641419,3061409687
3061672471,3061409687
3061829929,3061409687
3061857115,3061409687
3061863052,3061409687
3061981504,3061409687
3062026852,3061829929
3062147424,3061641419
3062280808,3062026852
3062362559,3061409687
3062397339,3061829929
3062607744,3061409687
3062911641,3061409687
3063107417,3061829929
3063198415,3061409687
3063262729,3061409687
3063354965,3063107417
3063411976,3063107417
3063473321,3063107417
3063681423,3062362559
3063691801,3061409687
3063702160,3061409687
3063749746,3063702160
3064358226,3062362559
3064412800,3061829929
3064821755,3061409687
3065107926,3064358226
3065286209,3061829929
3065690334,3064358226
3066647130,3061641419
3067287033,3061409687
3068689501,3062362559
3068712692,3061829929
3068943381,3063107417
3069674452,3065107926
3071605970,3061641419
3075891882,3062397339
3077473664,3061829929
3088570259,3067190954
3088570696,3063681423
3106643358,3061409687
3106649307,3061829929
3129525676,3062397339
3138330897,3061409687
3143383931,3065690334
3148689376,3143383931
3148692755,3148689376
3148697631,3148692755
3205088338,3061829929
3236262065,3063681423
3238355193,3062362559
3285507223,3063473321
3285509275,3075891882
3286333911,3285509275
3318033719,3063262729
3062274486,3061766960
3062326308,3062274486
3062354595,3061766960
3062456040,3062274486
3062486596,3061766960
3062507049,3062354595
3062584362,3061766960
3062626653,3062456040
3062943832,3061766960
3063003675,3061766960
3063326375,3061766960
3064011749,3062354595
3064012652,3062326308
3064166856,3061766960
3064176372,3062626653
3064567068,3064176372
3064826170,3061766960
3065304110,3062274486
3065981195,3065304110
3066051379,3061766960
3066658356,3064567068
3067307064,3061766960
3067810093,3061766960
3068147799,3061766960
3068868332,3062274486
3069382433,3068868332
3071530831,3062326308
3091589807,3062626653
3098172588,3061766960
3105454069,3061766960
3107088395,3062507049
3111469477,3061766960
3132913183,3061766960
3162028392,3062943832
3188167523,3061766960
3198799879,3063326375
3323243665,3132913183
3323253488,3198799879
3546082899,3062274486
3556691902,3062456040
3835083344,3062354595
3062448267,3061920163
3063280355,3061920163
3063384907,3061920163
3063450556,3062448267
3064459700,3063280355
3064835609,3061920163
3065377589,3063280355
3068119462,3063280355
3068649006,3063280355
3069000084,3061920163
3069079050,3069000084
3070940708,3069000084
3074520220,3061920163
3086786864,3063280355
3129557780,3074520220
3131600668,3129557780
3131753457,3131600668
3150802883,3061920163
3313070896,3150802883
3064220687,3062135516
3065560296,3062135516
3065711434,3062135516
3066378257,3062135516
3068925990,3065560296
3069935001,3062135516
3070889245,3062135516
3071911673,3069935001
3075644477,3071814290
3076071478,3062135516
3076819637,3075644477
3082050512,3076071478
3083127308,3069935001
3092889316,3082050512
3162034443,3069935001
3224286698,3066378257
3240730854,3062135516
3266987590,3240730854
3338426798,3065560296
3420698735,3064220687
3061748084,3061512394
3062289421,3061748084
3063332805,3061748084
3065459902,3061512394
3067597790,3061748084
3061475458,3061363935
3061480410,3061363935
3061474929,3061363935
3061483378,3061363935
3061492857,3061363935
3061613877,3061363935
3061650121,3061363935
3061649874,3061613877
3061713518,3061363935
3061741044,3061363935
3061816494,3061613877
3061880465,3061613877
3061938630,3061363935
3061943776,3061613877
3061983567,3061713518
3062423484,3061363935
3063045026,3061363935
3064267904,3061613877
3064424577,3061363935
3064480889,3061713518
3065779109,3061613877
3066911592,3061363935
3067019315,3061363935
3067388384,3061363935
3068334774,3061363935
3068807476,3061363935
3069243309,3061363935
3069553803,3061363935
3070171557,3061363935
3185211897,3061363935
3061435164,3061361757
3061440325,3061361757
3061441089,3061361757
3061434823,3061361757
3061445099,3061361757
3061445552,3061361757
3061446972,3061361757
3061451359,3061361757
3061449707,3061361757
3061471786,3061361757
3061468719,3061361757
3061478209,3061361757
3061492573,3061361757
3061501231,3061361757
3061501476,3061361757
3061498467,3061361757
3061504058,3061361757
3061511314,3061361757
3061508448,3061361757
3061520442,3061361757
3061520598,3061361757
3061520881,3061361757
3061530205,3061361757
3061537729,3061361757
3061539122,3061361757
3061555727,3061361757
3061563142,3061361757
3061564052,3061492573
3061576658,3061504058
3061581818,3061520598
3061581894,3061361757
3061600389,3061361757
3061601086,3061520881
3061646796,3061361757
3061644249,3061361757
3061695123,3061361757
3061689628,3061361757
3061692586,3061361757
3061712673,3061695123
3061756085,3061361757
3061774891,3061504058
3061793683,3061361757
3061821927,3061361757
3061824450,3061361757
3061847246,3061537729
3061849289,3061361757
3061852767,3061361757
3061885623,3061361757
3061915908,3061434823
3062003348,3061501231
3062031826,3061434823
3062050730,3061361757
3062120027,3061361757
3062160234,3062050730
3062170827,3061361757
3062194769,3061361757
3062197039,3061361757
3062246275,3061520598
3062427403,3062170827
3062454243,3061435164
3062462991,3061361757
3062582821,3061361757
3062934177,3061361757
3063234058,3061361757
3063372435,3061361757
3063373673,3061361757
3063570898,3061361757
3063686021,3061361757
3064492649,3061361757
3065171907,3061361757
3065228365,3061361757
3066039620,3061361757
3067252372,3061361757
3068720799,3061361757
3069717907,3061361757
3071506701,3061451359
3077298754,3061361757
3082027188,3071506701
3083761911,3061361757
3088297761,3061361757
3111292484,3061361757
3121891507,3061361757
3122410718,3061361757
3166455202,3061478209
3197795985,3061451359
3200655244,3061361757
3265610470,3061361757
3466505160,3061563142
3061619210,3061521816
3061748105,3061619210
3062488107,3061748105
3062698667,3062488107
3065049949,3062698667
3065053980,3062488107
3065116912,3061619210
3065235048,3061521816
3068571738,3061521816
3068899008,3061521816
3088894174,3061521816
3088894285,3061521816
3111530516,3061748105
3132917067,3061521816
3134284939,3065049949
3240741186,3061748105
3921680846,3061619210
3964552422,3061619210
3066827883,3063292005
3067474706,3063292005
3068851720,3063746045
3069287458,3068851720
3069742742,3063292005
3070630295,3069287458
3074455954,3063292005
3082073849,3069891523
3082085008,3063292005
3107259898,3063292005
3107926403,3107259898
3132927368,3063292005
3188015395,3063292005
3192164434,3063292005
3193055959,3192164434
3216356202,3069891523
3251901197,3193055959
3317175262,3188015395
3317179225,3192164434
3318144740,3192164434
3474340333,3063292005
3475579507,3069742742
3487068879,3192164434
3493154439,3188015395
3546087820,3069287458
3812912453,3317179225
3929173465,3069287458
3061772335,3061576134
3063036800,3061772335
3063823937,3061576134
3063971274,3061576134
3064076894,3061576134
3064120114,3063971274
3064126083,3063823937
3064502595,3061576134
3066143423,3064076894
3068783729,3064076894
3069025719,3066143423
3070255855,3069025719
3070971075,3070255855
3071509117,3064120114
3071883453,3061576134
3071907261,3071883453
3074624630,3061576134
3082076171,3068783729
3121893196,3082076171
3311855987,3082076171
3835095279,3061576134
3068188269,3063197533
3069567253,3063197533
3076558558,3063197533
3088561342,3063197533
3098196491,3063197533
3103890472,3098196491
3113310716,3103890472
3131634195,3063197533
3401717695,3063197533
3469128939,3063197533
3513893827,3063197533
3575771961,3063197533
3583821403,3063197533
3686051340,3063197533
3929183807,3063197533
3062496323,3061584622
3062918375,3062496323
3063095543,3061584622
3063377916,3061584622
3064193773,3061584622
3065080281,3061584622
3065128017,3061584622
3065197160,3063377916
3065353164,3061584622
3068168469,3061584622
3069183830,3063377916
3069946275,3061584622
3079307135,3061584622
3082072369,3069946275
3086781427,3061584622
3090764884,3061584622
3092182848,3061584622
3104445913,3092182848
3104450679,3092182848
3106819152,3061584622
3178155261,3061584622
3351256639,3061584622
3885621207,3065128017
3929184549,3063377916
3061538547,3061364839
3061548513,3061364839
3061560875,3061364839
3061568806,3061364839
3061612135,3061364839
3061624725,3061364839
3061721302,3061560875
3061972215,3061721302
3062153002,3061972215
3062196915,3061972215
3062206457,3061972215
3062219179,3061972215
3062722032,3061721302
3062913449,3061364839
3063037029,3062196915
3063180985,3063037029
3063340387,3061721302
3063606810,3063037029
3063816534,3062722032
3063836754,3061721302
3063845465,3061364839
3063936166,3061560875
3063974498,3063606810
3064207812,3063836754
3064485195,3061364839
3065128817,3062196915
3065140087,3063936166
3065415731,3062196915
3065434075,3061560875
3065578212,3065434075
3065654552,3061721302
3066257851,3061548513
3066490670,3066257851
3066491340,3066257851
3067381734,3065654552
3067701825,3061364839
3068269420,3063340387
3068575566,3061364839
3071062053,3063836754
3071251875,3061364839
3074696303,3062196915
3075320007,3061364839
3075715610,3061721302
3086759002,3061560875
3121892182,3061364839
3121892275,3061364839
3147178732,3063936166
3152658907,3061364839
3166660676,3062153002
3191257307,3061364839
3193674784,3061560875
3242525436,3062153002
3317193379,3147178732
3317260877,3317193379
3457526684,3061560875
3885625787,3061560875
3061536144,3061410173
3061580107,3061410173
3061660595,3061410173
3061669423,3061410173
3061711639,3061410173
3061716996,3061410173
3061745372,3061410173
3061787723,3061410173
3061862020,3061410173
3062518094,3061410173
3062545473,3061410173
3064289090,3061410173
3064952797,3061410173
3065033465,3061410173
3065979114,3061660595
3068721961,3061410173
3072848856,3061410173
3090618895,3061410173
3092241059,3061410173
3061907693,3061673117
3062131025,3061673117
3062339307,3061673117
3062493265,3062339307
3062524337,3062493265
3062557089,3061673117
3062575506,3062493265
3062801079,3061673117
3062960104,3062493265
3062956311,3062557089
3062965691,3062493265
3062988209,3062493265
3063056775,3061673117
3063071118,3062575506
3063089604,3063071118
3063201731,3062493265
3063321789,3061673117
3063439809,3062493265
3063576541,3062131025
3063966180,3062339307
3064916148,3062493265
3065167080,3062493265
3065172617,3062493265
3065450932,3062524337
3065456868,3065450932
3065461689,3065456868
3065782914,3061673117
3066113031,3062493265
3068376668,3062557089
3070356285,3065782914
3070805925,3062339307
3071723927,3062493265
3074464006,3061673117
3082066911,3063089604
3082265674,3082066911
3082495232,3082265674
3085910716,3061673117
3089033143,3062339307
3104298556,3089033143
3120539203,3082495232
3120575038,3120539203
3129577449,3062801079
3164326488,3062524337
3168951925,3120575038
3220569269,3082265674
3249241073,3062339307
3285527073,3061673117
3317210416,3062339307
3470393681,3104298556
3529041153,3062131025
3548056925,3062493265
3883497811,3062339307
3061737895,3061371162
3062201325,3061371162
3062401245,3061371162
3062494268,3061371162
3062784194,3061371162
3063915676,3061371162
3072378164,3061371162
3072442507,3062401245
3075631906,3062401245
3087227012,3063915676
3693213802,3063915676
3061470689,3061374148
3061590942,3061374148
3061788720,3061590942
3062365508,3061470689
3077878616,3062365508
3079373971,3077878616
3062322315,3061692039
3062368432,3061692039
3062465935,3061692039
3062629638,3061692039
3062851478,3061692039
3063110183,3061692039
3063985653,3061692039
3065254226,3061692039
3065301927,3061692039
3074123370,3061692039
3149900396,3061692039
3151803936,3061692039
3172406714,3061692039
3174392258,3061692039
3237776502,3061692039
3061845699,3061696207
3062361816,3061696207
3062542341,3062361816
3062725589,3062361816
3062791471,3062361816
3062823288,3061696207
3062841825,3061696207
3062960188,3062791471
3063109984,3062542341
3063188465,3061696207
3063606010,3063188465
3063634657,3063606010
3063651151,3061696207
3063672248,3061696207
3064000831,3063672248
3064004308,3061696207
3064114651,3063188465
3064266909,3064000831
3064445895,3064266909
3064481964,3063672248
3064518186,3063672248
3064526064,3064518186
3064528595,3062361816
3064529653,3064526064
3064904478,3061696207
3064920493,3063188465
3065460686,3063706495
3065824810,3064266909
3065868046,3063606010
3066050375,3063706495
3066091409,3065824810
3066117302,3064266909
3066300437,3063706495
3066517221,3064266909
3066585311,3066517221
3066581836,3063706495
3066653210,3066585311
3066923051,3063706495
3067420556,3063706495
3067597918,3065868046
3067786712,3063706495
3068540042,3064266909
3068610056,3068540042
3069080919,3068610056
3069555189,3069080919
3069560617,3069080919
3072317326,3063634657
3073506957,3061696207
3073508571,3073506957
3076687477,3068610056
3076774599,3076687477
3085285764,3061696207
3092370941,3085285764
3149260490,3063188465
3155478326,3076687477
3156446452,3155478326
3156601538,3156446452
3679718388,3068610056
3679871345,3679718388
3062365672,3062162292
3062445070,3062162292
3063242595,3062162292
3063997487,3062162292
3064706456,3062162292
3066399140,3062162292
3068229179,3062162292
3069475411,3062162292
3069476761,3062162292
3070682403,3070097590
3082753138,3062162292
3127904701,3062162292
3145310873,3062162292
3145311083,3062162292
3246708933,3062162292
3251975900,3062162292
3427258893,3062162292
3467037102,3062162292
3499262623,3062162292
3062314139,3061492593
3062337048,3062314139
3063137226,3061492593
3063138248,3062337048
3064224644,3063138248
3064331393,3063137226
3065007182,3063137226
3066282996,3061492593
3068151878,3063137226
3079316158,3061492593
3395516953,3061492593
3062622267,3061994692
3063467343,3062622267
3063467960,3062622267
3063863646,3063467960
3069357519,3062622267
3070219698,3061994692
3070681071,3069357519
3071919389,3061994692
3073490951,3070681071
3711283170,3061994692
3063418166,3061814139
3065640998,3061814139
3072012610,3061814139
3246737090,3065640998
3061561872,3061474615
3061656487,3061561872
3061820677,3061474615
3062106207,3061561872
3062310148,3062106207
3062468018,3061474615
3064191594,3062106207
3064895513,3062310148
3061534025,3061414560
3061651110,3061414560
3061657896,3061534025
3062237827,3061414560
3062631734,3061534025
3062782507,3062237827
3063007772,3061414560
3064574656,3062237827
3071802962,3062237827
3063135247,3061967458
3062730152,3061967458
3062336885,3061967458
3061709429,3061692163
3061847552,3061692163
3061990953,3061692163
3062320725,3061692163
3062640329,3061692163
3062944918,3061692163
3064512845,3061692163
3061468450,3061370839
3061651577,3061504064
3061704425,3061651577
3061722016,3061370839
3061728123,3061651577
3061742382,3061370839
3061901415,3061370839
3061898934,3061370839
3062379933,3061728123
3062430349,3061742382
3062424073,3061898934
3062514006,3061370839
3062521418,3061728123
3062571662,3061651577
3062586976,3061370839
3062624233,3061742382
3062641561,3061898934
3062840118,3061651577
3063087298,3061370839
3063481877,3061651577
3063625788,3061504064
3066032044,3062521418
3066982224,3063704268
3070350798,3062521418
3070452784,3070350798
3070483841,3063704268
3086791532,3061728123
3087011011,3086791532
3565918638,3061728123
3567951091,3565918638
3573065248,3567951091
3062142253,3061392766
3062321378,3062142253
3062741217,3062142253
3062641015,3061948377
3062654832,3061948377
3065086728,3061948377
3068733903,3061948377
3069644095,3061948377
3070699970,3062641015
3071528585,3062641015
3082099236,3069644095
3168387311,3061948377
3226068292,3069644095
3246741093,3168387311
3417567395,3061948377
3447582036,3061948377
3453725582,3417567395
3062688508,3062688251
3062845184,3062688508
3063402145,3062688251
3064796854,3062688251
3065955433,3062688251
3066181760,3062688251
3067230091,3062688251
3068847225,3062688251
3069905625,3062688251
3069976292,3062688251
3070048386,3062688251
3071105185,3062688251
3071576012,3062688251
3071736193,3062688251
3075001289,3071736193
3077457808,3062688251
3078063200,3062688251
3079282747,3078063200
3081428699,3062688251
3082767700,3062688251
3084463297,3071105185
3084906599,3062688251
3085739433,3062688251
3086399377,3062688251
3088208889,3079282747
3094118683,3062688251
3113359026,3062688251
3130105218,3062688251
3162811606,3062688251
3174415050,3062688251
3207054040,3062688251
3276552479,3062688508
3405631054,3062688251
3405640565,3078063200
3467048751,3062688251
3474372074,3062688508
3565970868,3062688251
3084029874,3062949398
3061699565,3061375746
3062072742,3061375746
3065467986,3061375746
3066649534,3061375746
3066871435,3066649534
3080980662,3061375746
3082293139,3080980662
3063162388,3062981222
3064320133,3062981222
3064470375,3064320133
3065379847,3064470375
3066482735,3062981222
3066593786,3062981222
3066917567,3062981222
3067436405,3064470375
3069283073,3065379847
3069853824,3062981222
3070147395,3062981222
3113554970,3066917567
3113978325,3113554970
3164387584,3062981222
3298999937,3062981222
3062569800,3062160163
3063429529,3062160163
3064449394,3062569800
3068763079,3062160163
3069048262,3062160163
3075834626,3062160163
3127150159,3062160163
3140006512,3062160163
3212203219,3062160163
3062468813,3061429384
3062578972,3061429384
3065079577,3061429384
3121454087,3062578972
3062046687,3062031306
3062046932,3062031306
3062049197,3062031306
3062049923,3062046932
3062070196,3062046932
3062125128,3062046932
3062183561,3062046932
3062356049,3062046932
3062440497,3062046932
3062618408,3062046932
3063020243,3062031306
3063026345,3062031306
3063039556,3063020243
3063173211,3062031306
3063518008,3062031306
3063566128,3062049197
3064277914,3063026345
3064286317,3062046932
3064306237,3063026345
3064461808,3063026345
3064974296,3064277914
3065088155,3062031306
3065384989,3062031306
3065649963,3062031306
3065736416,3062046932
3068733291,3062049197
3072946301,3062031306
3078662223,3062049197
3082103889,3062618408
3085303438,3062049197
3089164397,3062440497
3093965205,3062049197
3096925024,3062046687
3131405627,3062031306
3140658453,3063020243
3169013956,3063026345
3231314326,3063566128
3231745287,3231314326
3233142135,3231745287
3062175531,3062136826
3575016352,3282751142
3282751142,3062136826
3065877679,3065426650
3067826367,3065426650
3072278288,3065426650
3479718588,3065426650
3062066471,3062053425
3062111008,3062053425
3062238931,3062053425
